order_id,customer_id,product_id,order_date,delivery_date,payment_mode,customer_review,order_quantity,order_status
ORD48268,CUST00091,PROD0127,02-10-2022,,Cash,2,5,Returned
ORD48269,CUST03954,PROD0125,29-09-2024,05-10-2024,Cash,1,1,Delivered
ORD48270,CUST00904,PROD0066,06-12-2023,16-12-2023,UPI,2,5,Delivered
ORD48271,CUST00355,PROD0058,12-03-2023,22-03-2023,Cash,2,1,Delivered
ORD48272,CUST04413,PROD0019,12-07-2024,,UPI,1,5,Returned
ORD48273,CUST02324,PROD0224,15-08-2022,,Cash,3,1,Returned
ORD48274,CUST00329,PROD0080,26-12-2023,05-01-2024,Cash,3,4,Delivered
ORD48275,CUST04344,PROD0104,08-01-2023,11-01-2023,UPI,1,5,Delivered
ORD48276,CUST03368,PROD0064,25-05-2022,29-05-2022,Cash,5,3,Delivered
ORD48277,CUST00955,PROD0087,22-09-2022,01-10-2022,Cash,5,2,Delivered
ORD48278,CUST00529,PROD0242,13-01-2024,,UPI,,5,Cancelled
ORD48279,CUST03245,PROD0184,13-02-2023,22-02-2023,Cash,5,4,Delivered
ORD48280,CUST02954,PROD0118,03-11-2022,08-11-2022,UPI,2,5,Delivered
ORD48281,CUST03807,PROD0069,28-05-2024,31-05-2024,Card,2,3,Delivered
ORD48282,CUST04702,PROD0166,28-03-2024,,UPI,,4,Cancelled
ORD48283,CUST01521,PROD0073,13-10-2023,16-10-2023,Card,1,2,Delivered
ORD48284,CUST01506,PROD0020,31-12-2023,10-01-2024,Cash,5,1,Delivered
ORD48285,CUST03039,PROD0146,17-04-2022,,Cash,3,2,Returned
ORD48286,CUST02705,PROD0171,13-07-2022,22-07-2022,Cash,4,3,Delivered
ORD48287,CUST01822,PROD0209,06-03-2022,09-03-2022,Cash,2,1,Delivered
ORD48288,CUST02214,PROD0199,03-12-2023,07-12-2023,UPI,3,3,Delivered
ORD48289,CUST01562,PROD0176,03-06-2024,10-06-2024,Card,2,3,Delivered
ORD48290,CUST02003,PROD0170,20-07-2022,29-07-2022,UPI,1,3,Delivered
ORD48291,CUST04488,PROD0202,20-01-2023,27-01-2023,UPI,3,3,Delivered
ORD48292,CUST03874,PROD0037,21-07-2024,24-07-2024,UPI,5,3,Delivered
ORD48293,CUST04090,PROD0082,14-03-2023,22-03-2023,UPI,2,5,Delivered
ORD48294,CUST03247,PROD0160,26-08-2022,28-08-2022,Cash,5,2,Delivered
ORD48295,CUST01057,PROD0205,19-11-2023,26-11-2023,UPI,3,2,Delivered
ORD48296,CUST00346,PROD0232,08-06-2024,18-06-2024,Cash,4,5,Delivered
ORD48297,CUST02954,PROD0133,10-05-2024,16-05-2024,Card,1,2,Delivered
ORD48298,CUST04427,PROD0085,15-07-2023,20-07-2023,UPI,3,5,Delivered
ORD48299,CUST01070,PROD0167,21-09-2022,,UPI,,5,Cancelled
ORD48300,CUST04056,PROD0191,18-09-2024,20-09-2024,Cash,2,3,Delivered
ORD48301,CUST01675,PROD0168,01-01-2024,,UPI,,2,Cancelled
ORD48302,CUST01754,PROD0119,11-08-2024,21-08-2024,Cash,1,2,Delivered
ORD48303,CUST01585,PROD0176,15-09-2022,17-09-2022,Cash,2,1,Delivered
ORD48304,CUST02534,PROD0234,06-03-2022,13-03-2022,UPI,3,2,Delivered
ORD48305,CUST04617,PROD0213,01-06-2024,04-06-2024,UPI,4,2,Delivered
ORD48306,CUST00360,PROD0142,05-03-2022,13-03-2022,Cash,1,5,Delivered
ORD48307,CUST00565,PROD0152,27-08-2023,06-09-2023,Card,1,2,Delivered
ORD48308,CUST02755,PROD0010,09-09-2023,13-09-2023,Cash,3,1,Delivered
ORD48309,CUST02358,PROD0218,22-06-2024,02-07-2024,Card,2,3,Delivered
ORD48310,CUST02821,PROD0216,18-01-2024,25-01-2024,Card,1,5,Delivered
ORD48311,CUST04653,PROD0203,13-11-2023,22-11-2023,Card,1,1,Delivered
ORD48312,CUST02366,PROD0136,07-06-2024,,UPI,,3,Cancelled
ORD48313,CUST03518,PROD0113,19-10-2023,25-10-2023,Cash,5,3,Delivered
ORD48314,CUST03340,PROD0149,21-03-2024,28-03-2024,Card,2,3,Delivered
ORD48315,CUST02846,PROD0022,13-01-2022,,Cash,1,2,Returned
ORD48316,CUST01866,PROD0125,21-08-2023,,Cash,,3,Cancelled
ORD48317,CUST01385,PROD0168,07-05-2022,,UPI,2,3,Returned
ORD48318,CUST01114,PROD0161,06-05-2023,12-05-2023,UPI,1,3,Delivered
ORD48319,CUST00820,PROD0163,21-07-2022,29-07-2022,Card,5,1,Delivered
ORD48320,CUST04270,PROD0041,12-12-2024,,Cash,2,1,Returned
ORD48321,CUST03929,PROD0207,17-05-2023,22-05-2023,Card,3,2,Delivered
ORD48322,CUST00382,PROD0007,21-12-2023,27-12-2023,Card,4,5,Delivered
ORD48323,CUST00842,PROD0078,06-01-2024,13-01-2024,Card,1,1,Delivered
ORD48324,CUST03767,PROD0197,22-08-2024,24-08-2024,Cash,4,2,Delivered
ORD48325,CUST00950,PROD0170,13-06-2022,17-06-2022,Cash,3,4,Delivered
ORD48326,CUST01969,PROD0014,02-08-2022,10-08-2022,Cash,4,4,Delivered
ORD48327,CUST01646,PROD0098,06-11-2022,11-11-2022,Card,1,2,Delivered
ORD48328,CUST00432,PROD0167,30-03-2022,,UPI,2,3,Returned
ORD48329,CUST02958,PROD0109,03-09-2023,09-09-2023,Card,4,5,Delivered
ORD48330,CUST02815,PROD0216,14-10-2024,23-10-2024,Cash,5,4,Delivered
ORD48331,CUST03897,PROD0181,31-12-2023,03-01-2024,Cash,3,5,Delivered
ORD48332,CUST04793,PROD0161,22-02-2022,,Card,3,5,Returned
ORD48333,CUST01786,PROD0115,11-04-2024,20-04-2024,UPI,3,1,Delivered
ORD48334,CUST04241,PROD0150,16-08-2022,22-08-2022,UPI,2,5,Delivered
ORD48335,CUST01099,PROD0141,17-08-2024,20-08-2024,UPI,3,2,Delivered
ORD48336,CUST00546,PROD0077,06-09-2024,16-09-2024,UPI,3,2,Delivered
ORD48337,CUST04676,PROD0198,27-03-2023,29-03-2023,UPI,4,2,Delivered
ORD48338,CUST01634,PROD0184,20-10-2022,,Cash,3,2,Returned
ORD48339,CUST01579,PROD0011,27-06-2023,,Cash,3,5,Returned
ORD48340,CUST01501,PROD0162,10-05-2023,16-05-2023,Card,2,2,Delivered
ORD48341,CUST00675,PROD0141,07-08-2024,,Card,1,4,Returned
ORD48342,CUST01757,PROD0048,25-01-2024,03-02-2024,Card,5,4,Delivered
ORD48343,CUST02964,PROD0187,01-01-2022,,Cash,,3,Cancelled
ORD48344,CUST02468,PROD0227,10-09-2023,,UPI,3,4,Returned
ORD48345,CUST03450,PROD0046,28-04-2024,,Card,3,3,Returned
ORD48346,CUST01602,PROD0154,30-10-2022,,Cash,,3,Cancelled
ORD48347,CUST04804,PROD0051,17-01-2024,27-01-2024,UPI,1,2,Delivered
ORD48348,CUST03199,PROD0023,01-11-2023,04-11-2023,Card,1,5,Delivered
ORD48349,CUST00635,PROD0223,16-09-2022,18-09-2022,Card,4,5,Delivered
ORD48350,CUST00919,PROD0017,29-06-2023,06-07-2023,Cash,4,5,Delivered
ORD48351,CUST01048,PROD0142,11-12-2024,,Cash,2,4,Returned
ORD48352,CUST00530,PROD0016,12-12-2023,15-12-2023,UPI,1,1,Delivered
ORD48353,CUST01909,PROD0221,30-01-2023,06-02-2023,Card,3,1,Delivered
ORD48354,CUST01711,PROD0061,22-03-2022,29-03-2022,Card,5,2,Delivered
ORD48355,CUST00576,PROD0188,01-08-2022,03-08-2022,UPI,4,2,Delivered
ORD48356,CUST00848,PROD0205,28-06-2023,01-07-2023,Cash,2,4,Delivered
ORD48357,CUST00050,PROD0211,12-01-2023,,Cash,2,4,Returned
ORD48358,CUST03283,PROD0093,15-04-2023,22-04-2023,Card,1,4,Delivered
ORD48359,CUST02564,PROD0140,06-08-2023,16-08-2023,UPI,1,1,Delivered
ORD48360,CUST00813,PROD0183,09-12-2022,,Card,,1,Cancelled
ORD48361,CUST04144,PROD0050,07-11-2024,14-11-2024,Card,3,3,Delivered
ORD48362,CUST02510,PROD0218,15-09-2022,23-09-2022,Card,1,5,Delivered
ORD48363,CUST00089,PROD0090,01-12-2024,07-12-2024,Card,5,1,Delivered
ORD48364,CUST03918,PROD0223,25-06-2024,01-07-2024,UPI,1,2,Delivered
ORD48365,CUST01902,PROD0152,30-03-2023,04-04-2023,UPI,3,1,Delivered
ORD48366,CUST00763,PROD0103,24-08-2022,,UPI,,5,Cancelled
ORD48367,CUST04880,PROD0069,30-03-2022,03-04-2022,Cash,5,4,Delivered
ORD48368,CUST04021,PROD0103,12-09-2023,19-09-2023,Card,4,4,Delivered
ORD48369,CUST03058,PROD0196,27-09-2022,01-10-2022,UPI,2,3,Delivered
ORD48370,CUST00915,PROD0217,24-08-2023,27-08-2023,Card,1,2,Delivered
ORD48371,CUST01798,PROD0110,11-01-2023,,Card,3,4,Returned
ORD48372,CUST02160,PROD0079,19-06-2023,27-06-2023,Cash,4,5,Delivered
ORD48373,CUST00456,PROD0101,09-05-2023,13-05-2023,Cash,3,1,Delivered
ORD48374,CUST03786,PROD0138,23-03-2022,31-03-2022,UPI,1,1,Delivered
ORD48375,CUST01324,PROD0003,07-07-2022,,UPI,,1,Cancelled
ORD48376,CUST03500,PROD0138,26-05-2022,,Cash,2,1,Returned
ORD48377,CUST04671,PROD0210,28-09-2023,05-10-2023,Card,4,4,Delivered
ORD48378,CUST01746,PROD0003,16-11-2023,22-11-2023,UPI,5,4,Delivered
ORD48379,CUST02767,PROD0237,14-02-2024,17-02-2024,Cash,3,5,Delivered
ORD48380,CUST04348,PROD0192,04-06-2024,,Cash,3,5,Returned
ORD48381,CUST02057,PROD0168,07-04-2022,13-04-2022,UPI,5,1,Delivered
ORD48382,CUST04004,PROD0110,04-08-2023,13-08-2023,Card,1,1,Delivered
ORD48383,CUST04961,PROD0040,17-05-2023,27-05-2023,Card,5,1,Delivered
ORD48384,CUST03744,PROD0146,10-10-2022,18-10-2022,Cash,4,4,Delivered
ORD48385,CUST01477,PROD0191,17-12-2023,26-12-2023,Card,2,4,Delivered
ORD48386,CUST04331,PROD0212,28-02-2024,03-03-2024,Cash,5,3,Delivered
ORD48387,CUST03508,PROD0203,06-05-2022,09-05-2022,Cash,3,4,Delivered
ORD48388,CUST02746,PROD0125,03-10-2023,13-10-2023,UPI,1,3,Delivered
ORD48389,CUST04565,PROD0100,16-10-2023,24-10-2023,Cash,3,5,Delivered
ORD48390,CUST02293,PROD0133,08-09-2023,,Card,,4,Cancelled
ORD48391,CUST03727,PROD0194,03-04-2023,07-04-2023,Card,1,3,Delivered
ORD48392,CUST02107,PROD0195,14-06-2022,23-06-2022,Cash,4,2,Delivered
ORD48393,CUST03265,PROD0214,28-12-2023,01-01-2024,Card,1,2,Delivered
ORD48394,CUST01956,PROD0117,19-06-2024,,UPI,2,3,Returned
ORD48395,CUST00906,PROD0035,02-06-2022,06-06-2022,Card,5,3,Delivered
ORD48396,CUST02933,PROD0180,29-01-2023,03-02-2023,UPI,1,2,Delivered
ORD48397,CUST02600,PROD0010,17-06-2022,,Card,,5,Cancelled
ORD48398,CUST02774,PROD0045,18-08-2022,26-08-2022,Cash,2,1,Delivered
ORD48399,CUST02015,PROD0194,18-04-2023,24-04-2023,Card,2,4,Delivered
ORD48400,CUST02659,PROD0021,09-09-2023,14-09-2023,Card,2,2,Delivered
ORD48401,CUST01875,PROD0030,14-11-2022,,UPI,,2,Cancelled
ORD48402,CUST00199,PROD0172,31-10-2024,02-11-2024,UPI,4,4,Delivered
ORD48403,CUST00682,PROD0046,04-02-2023,11-02-2023,Card,3,4,Delivered
ORD48404,CUST00406,PROD0077,13-07-2023,,UPI,,3,Cancelled
ORD48405,CUST00536,PROD0159,21-05-2024,31-05-2024,UPI,1,1,Delivered
ORD48406,CUST04261,PROD0202,19-11-2024,,UPI,,3,Cancelled
ORD48407,CUST00622,PROD0186,16-11-2023,,Card,3,1,Returned
ORD48408,CUST01048,PROD0025,22-05-2023,01-06-2023,UPI,3,3,Delivered
ORD48409,CUST04115,PROD0206,16-07-2024,23-07-2024,Card,4,2,Delivered
ORD48410,CUST02978,PROD0218,02-01-2023,10-01-2023,Cash,5,5,Delivered
ORD48411,CUST03635,PROD0141,21-12-2023,30-12-2023,Card,2,4,Delivered
ORD48412,CUST03724,PROD0199,19-05-2023,27-05-2023,Card,2,1,Delivered
ORD48413,CUST02674,PROD0047,21-08-2023,25-08-2023,Card,2,2,Delivered
ORD48414,CUST04574,PROD0047,17-06-2022,26-06-2022,UPI,2,3,Delivered
ORD48415,CUST04531,PROD0041,09-05-2024,16-05-2024,Card,4,1,Delivered
ORD48416,CUST00737,PROD0116,16-10-2022,22-10-2022,Cash,1,4,Delivered
ORD48417,CUST04089,PROD0117,25-07-2024,27-07-2024,Card,1,5,Delivered
ORD48418,CUST02720,PROD0229,02-10-2022,,Card,1,5,Returned
ORD48419,CUST04868,PROD0156,16-03-2022,20-03-2022,UPI,3,5,Delivered
ORD48420,CUST02380,PROD0042,31-10-2024,02-11-2024,Card,3,4,Delivered
ORD48421,CUST02758,PROD0118,29-08-2022,08-09-2022,Cash,1,1,Delivered
ORD48422,CUST03154,PROD0200,09-05-2024,11-05-2024,Cash,2,5,Delivered
ORD48423,CUST03499,PROD0152,16-07-2023,18-07-2023,Cash,2,1,Delivered
ORD48424,CUST04659,PROD0105,07-02-2022,10-02-2022,Cash,2,4,Delivered
ORD48425,CUST02524,PROD0132,18-08-2022,28-08-2022,UPI,1,1,Delivered
ORD48426,CUST00907,PROD0081,17-09-2024,23-09-2024,UPI,5,1,Delivered
ORD48427,CUST03317,PROD0017,17-01-2024,,Card,,3,Cancelled
ORD48428,CUST02331,PROD0046,02-07-2022,06-07-2022,Card,1,3,Delivered
ORD48429,CUST01182,PROD0218,14-08-2024,,Cash,,5,Cancelled
ORD48430,CUST03168,PROD0201,29-06-2024,06-07-2024,Cash,3,3,Delivered
ORD48431,CUST00801,PROD0131,10-10-2022,12-10-2022,Cash,5,4,Delivered
ORD48432,CUST03175,PROD0179,27-04-2024,06-05-2024,UPI,1,2,Delivered
ORD48433,CUST00403,PROD0159,29-11-2023,05-12-2023,UPI,5,3,Delivered
ORD48434,CUST01372,PROD0183,26-11-2024,06-12-2024,Cash,3,1,Delivered
ORD48435,CUST03674,PROD0165,19-09-2024,,Card,,2,Cancelled
ORD48436,CUST01789,PROD0089,22-03-2024,01-04-2024,Card,5,2,Delivered
ORD48437,CUST04496,PROD0082,09-01-2022,12-01-2022,Cash,3,5,Delivered
ORD48438,CUST00349,PROD0220,15-11-2022,18-11-2022,Cash,1,5,Delivered
ORD48439,CUST01213,PROD0177,30-11-2022,07-12-2022,UPI,5,1,Delivered
ORD48440,CUST01907,PROD0180,05-11-2023,07-11-2023,Cash,4,4,Delivered
ORD48441,CUST02296,PROD0041,01-05-2024,04-05-2024,Card,5,3,Delivered
ORD48442,CUST02196,PROD0061,08-07-2022,13-07-2022,UPI,2,3,Delivered
ORD48443,CUST01292,PROD0035,10-10-2024,20-10-2024,UPI,3,2,Delivered
ORD48444,CUST02963,PROD0049,03-03-2024,12-03-2024,Card,4,4,Delivered
ORD48445,CUST00671,PROD0030,02-12-2023,06-12-2023,UPI,4,3,Delivered
ORD48446,CUST01884,PROD0181,27-12-2024,06-01-2025,Cash,4,5,Delivered
ORD48447,CUST04277,PROD0120,23-07-2023,,Card,2,2,Returned
ORD48448,CUST01533,PROD0183,23-04-2022,01-05-2022,Cash,3,1,Delivered
ORD48449,CUST04136,PROD0128,04-08-2022,08-08-2022,UPI,3,2,Delivered
ORD48450,CUST00963,PROD0098,03-02-2022,05-02-2022,Card,3,3,Delivered
ORD48451,CUST02431,PROD0227,10-05-2024,13-05-2024,Card,2,5,Delivered
ORD48452,CUST02611,PROD0010,05-08-2023,15-08-2023,UPI,2,4,Delivered
ORD48453,CUST03764,PROD0169,03-08-2024,05-08-2024,UPI,2,3,Delivered
ORD48454,CUST00602,PROD0121,13-10-2022,,Card,,4,Cancelled
ORD48455,CUST04420,PROD0168,14-11-2023,20-11-2023,UPI,1,3,Delivered
ORD48456,CUST04466,PROD0039,30-09-2024,06-10-2024,UPI,3,4,Delivered
ORD48457,CUST03326,PROD0126,20-10-2023,29-10-2023,Cash,4,4,Delivered
ORD48458,CUST00945,PROD0230,05-12-2022,08-12-2022,UPI,2,5,Delivered
ORD48459,CUST00795,PROD0054,14-12-2023,20-12-2023,Cash,3,3,Delivered
ORD48460,CUST03817,PROD0061,17-10-2023,22-10-2023,UPI,2,3,Delivered
ORD48461,CUST01825,PROD0237,16-02-2024,,UPI,2,4,Returned
ORD48462,CUST04610,PROD0159,17-06-2023,21-06-2023,Cash,1,5,Delivered
ORD48463,CUST03913,PROD0160,04-05-2022,,UPI,,1,Cancelled
ORD48464,CUST03341,PROD0124,25-01-2023,,Card,,5,Cancelled
ORD48465,CUST04305,PROD0182,14-06-2023,,Cash,,5,Cancelled
ORD48466,CUST00757,PROD0152,12-01-2024,,Cash,,2,Cancelled
ORD48467,CUST00799,PROD0147,10-07-2024,15-07-2024,UPI,4,3,Delivered
ORD48468,CUST04946,PROD0219,22-03-2024,,UPI,,2,Cancelled
ORD48469,CUST02193,PROD0150,01-11-2024,10-11-2024,UPI,3,1,Delivered
ORD48470,CUST04967,PROD0192,12-05-2022,18-05-2022,UPI,4,4,Delivered
ORD48471,CUST00085,PROD0166,24-10-2024,31-10-2024,Card,4,4,Delivered
ORD48472,CUST02296,PROD0075,11-05-2024,19-05-2024,Cash,4,5,Delivered
ORD48473,CUST04445,PROD0133,18-02-2023,21-02-2023,Cash,2,4,Delivered
ORD48474,CUST03377,PROD0208,02-11-2022,11-11-2022,UPI,1,3,Delivered
ORD48475,CUST04425,PROD0178,10-03-2023,,Cash,,1,Cancelled
ORD48476,CUST01118,PROD0016,05-10-2022,11-10-2022,UPI,3,4,Delivered
ORD48477,CUST00043,PROD0170,16-04-2023,19-04-2023,Cash,5,1,Delivered
ORD48478,CUST00215,PROD0088,14-04-2023,21-04-2023,Card,3,1,Delivered
ORD48479,CUST04139,PROD0220,24-07-2023,27-07-2023,Card,5,5,Delivered
ORD48480,CUST02689,PROD0135,21-04-2022,30-04-2022,UPI,2,3,Delivered
ORD48481,CUST02615,PROD0014,09-03-2023,11-03-2023,Card,1,1,Delivered
ORD48482,CUST02757,PROD0224,17-12-2024,20-12-2024,UPI,2,5,Delivered
ORD48483,CUST03586,PROD0115,08-06-2024,18-06-2024,Cash,3,5,Delivered
ORD48484,CUST00900,PROD0021,03-01-2024,05-01-2024,Cash,5,4,Delivered
ORD48485,CUST03416,PROD0067,07-10-2024,17-10-2024,Card,4,3,Delivered
ORD48486,CUST02936,PROD0078,24-10-2022,,Cash,,2,Cancelled
ORD48487,CUST00822,PROD0176,30-06-2023,04-07-2023,Card,1,5,Delivered
ORD48488,CUST02022,PROD0045,21-01-2024,,Cash,,3,Cancelled
ORD48489,CUST00936,PROD0112,08-04-2022,16-04-2022,Card,2,3,Delivered
ORD48490,CUST01816,PROD0191,06-10-2024,,Cash,,1,Cancelled
ORD48491,CUST00918,PROD0221,20-08-2023,30-08-2023,UPI,1,2,Delivered
ORD48492,CUST04672,PROD0131,27-11-2023,29-11-2023,Cash,3,2,Delivered
ORD48493,CUST00097,PROD0221,24-01-2022,27-01-2022,Cash,5,2,Delivered
ORD48494,CUST02911,PROD0225,14-11-2023,21-11-2023,Cash,3,5,Delivered
ORD48495,CUST03557,PROD0058,27-01-2024,,UPI,3,4,Returned
ORD48496,CUST00093,PROD0176,12-10-2023,21-10-2023,UPI,2,5,Delivered
ORD48497,CUST04549,PROD0015,17-11-2023,23-11-2023,Card,2,4,Delivered
ORD48498,CUST00896,PROD0199,23-06-2024,25-06-2024,UPI,1,4,Delivered
ORD48499,CUST01700,PROD0069,08-11-2024,15-11-2024,Card,3,2,Delivered
ORD48500,CUST03578,PROD0221,22-05-2022,30-05-2022,Card,3,4,Delivered
ORD48501,CUST04195,PROD0188,03-10-2024,10-10-2024,UPI,5,3,Delivered
ORD48502,CUST00046,PROD0078,11-03-2022,14-03-2022,Card,3,4,Delivered
ORD48503,CUST04574,PROD0167,04-06-2024,09-06-2024,Cash,2,5,Delivered
ORD48504,CUST00215,PROD0132,07-07-2022,11-07-2022,Cash,1,3,Delivered
ORD48505,CUST04616,PROD0224,09-12-2022,13-12-2022,UPI,1,5,Delivered
ORD48506,CUST00661,PROD0096,20-02-2022,02-03-2022,Cash,4,3,Delivered
ORD48507,CUST01379,PROD0229,31-03-2024,06-04-2024,Cash,5,3,Delivered
ORD48508,CUST03928,PROD0048,08-12-2023,16-12-2023,Card,1,4,Delivered
ORD48509,CUST01116,PROD0132,09-06-2022,17-06-2022,Cash,1,1,Delivered
ORD48510,CUST03489,PROD0102,31-08-2024,04-09-2024,UPI,2,3,Delivered
ORD48511,CUST02597,PROD0065,21-10-2022,31-10-2022,Card,4,5,Delivered
ORD48512,CUST03023,PROD0210,17-07-2024,,Cash,,1,Cancelled
ORD48513,CUST01108,PROD0145,30-07-2024,,Card,3,4,Returned
ORD48514,CUST01030,PROD0236,22-11-2024,30-11-2024,UPI,1,4,Delivered
ORD48515,CUST04446,PROD0117,02-08-2024,05-08-2024,Cash,5,2,Delivered
ORD48516,CUST00931,PROD0065,16-11-2024,26-11-2024,Card,3,5,Delivered
ORD48517,CUST00683,PROD0113,18-08-2023,25-08-2023,Cash,2,3,Delivered
ORD48518,CUST01545,PROD0188,26-08-2023,,UPI,,5,Cancelled
ORD48519,CUST04524,PROD0072,31-10-2023,,Card,2,3,Returned
ORD48520,CUST04593,PROD0148,11-07-2023,21-07-2023,Card,2,2,Delivered
ORD48521,CUST02768,PROD0102,21-09-2022,,UPI,,3,Cancelled
ORD48522,CUST04267,PROD0032,25-07-2022,04-08-2022,Card,3,3,Delivered
ORD48523,CUST00704,PROD0151,06-02-2022,12-02-2022,UPI,4,3,Delivered
ORD48524,CUST02051,PROD0218,06-01-2022,15-01-2022,Cash,2,2,Delivered
ORD48525,CUST03351,PROD0171,26-05-2022,,UPI,,2,Cancelled
ORD48526,CUST00295,PROD0172,20-03-2023,,UPI,2,3,Returned
ORD48527,CUST04388,PROD0210,25-03-2023,,UPI,1,1,Returned
ORD48528,CUST03025,PROD0085,01-11-2022,10-11-2022,Card,2,4,Delivered
ORD48529,CUST04362,PROD0199,31-01-2024,10-02-2024,Card,3,3,Delivered
ORD48530,CUST04062,PROD0188,18-04-2023,23-04-2023,Cash,3,3,Delivered
ORD48531,CUST01763,PROD0114,05-01-2024,09-01-2024,Card,3,4,Delivered
ORD48532,CUST01631,PROD0165,19-09-2022,24-09-2022,UPI,4,1,Delivered
ORD48533,CUST03457,PROD0162,20-02-2024,27-02-2024,UPI,3,5,Delivered
ORD48534,CUST03234,PROD0083,05-01-2022,09-01-2022,Card,4,5,Delivered
ORD48535,CUST01598,PROD0235,06-07-2023,10-07-2023,UPI,5,1,Delivered
ORD48536,CUST02917,PROD0024,29-07-2024,,UPI,,5,Cancelled
ORD48537,CUST03880,PROD0197,03-09-2023,07-09-2023,UPI,3,4,Delivered
ORD48538,CUST04786,PROD0078,07-11-2023,13-11-2023,Card,1,3,Delivered
ORD48539,CUST02095,PROD0098,01-11-2023,04-11-2023,Cash,1,3,Delivered
ORD48540,CUST03170,PROD0182,13-11-2023,18-11-2023,Card,1,5,Delivered
ORD48541,CUST04134,PROD0203,25-04-2024,30-04-2024,Card,1,1,Delivered
ORD48542,CUST02735,PROD0055,09-05-2022,,Card,1,2,Returned
ORD48543,CUST01226,PROD0043,28-06-2023,,Card,1,5,Returned
ORD48544,CUST01179,PROD0120,21-03-2023,28-03-2023,Card,4,3,Delivered
ORD48545,CUST03260,PROD0059,18-04-2023,24-04-2023,UPI,4,1,Delivered
ORD48546,CUST01887,PROD0030,06-01-2024,09-01-2024,Cash,5,4,Delivered
ORD48547,CUST02267,PROD0033,22-03-2022,25-03-2022,UPI,5,1,Delivered
ORD48548,CUST03726,PROD0192,09-09-2022,12-09-2022,Cash,5,2,Delivered
ORD48549,CUST01568,PROD0012,28-06-2022,08-07-2022,UPI,5,3,Delivered
ORD48550,CUST03819,PROD0208,08-11-2023,15-11-2023,UPI,1,4,Delivered
ORD48551,CUST01753,PROD0208,12-10-2024,16-10-2024,UPI,4,4,Delivered
ORD48552,CUST02405,PROD0228,19-11-2022,,UPI,3,5,Returned
ORD48553,CUST01137,PROD0078,12-01-2024,14-01-2024,UPI,5,1,Delivered
ORD48554,CUST01422,PROD0098,15-06-2023,17-06-2023,Cash,3,4,Delivered
ORD48555,CUST00093,PROD0183,04-06-2023,11-06-2023,Cash,3,3,Delivered
ORD48556,CUST01597,PROD0052,02-08-2022,08-08-2022,UPI,2,5,Delivered
ORD48557,CUST00845,PROD0102,14-07-2023,23-07-2023,Cash,4,3,Delivered
ORD48558,CUST04009,PROD0239,18-06-2023,,UPI,,4,Cancelled
ORD48559,CUST01571,PROD0065,15-02-2024,24-02-2024,Cash,2,4,Delivered
ORD48560,CUST02681,PROD0017,03-06-2024,,Card,2,5,Returned
ORD48561,CUST00393,PROD0182,14-12-2022,20-12-2022,Card,4,3,Delivered
ORD48562,CUST02804,PROD0142,11-08-2023,15-08-2023,Card,4,1,Delivered
ORD48563,CUST01298,PROD0232,18-08-2024,23-08-2024,Card,2,3,Delivered
ORD48564,CUST03507,PROD0031,02-07-2023,05-07-2023,Card,1,2,Delivered
ORD48565,CUST04006,PROD0047,19-07-2022,28-07-2022,UPI,2,2,Delivered
ORD48566,CUST04565,PROD0003,22-11-2024,28-11-2024,UPI,5,3,Delivered
ORD48567,CUST01982,PROD0167,19-11-2024,28-11-2024,Card,5,4,Delivered
ORD48568,CUST04590,PROD0113,01-09-2023,07-09-2023,Card,2,4,Delivered
ORD48569,CUST03409,PROD0003,20-03-2024,23-03-2024,Card,4,1,Delivered
ORD48570,CUST03916,PROD0114,09-01-2023,,Cash,,2,Cancelled
ORD48571,CUST00548,PROD0194,30-11-2023,10-12-2023,Card,4,1,Delivered
ORD48572,CUST00047,PROD0098,20-10-2022,30-10-2022,Cash,4,4,Delivered
ORD48573,CUST03672,PROD0015,11-10-2022,13-10-2022,Cash,5,5,Delivered
ORD48574,CUST04832,PROD0209,23-06-2022,25-06-2022,Card,1,5,Delivered
ORD48575,CUST03118,PROD0186,28-05-2022,06-06-2022,UPI,4,3,Delivered
ORD48576,CUST01884,PROD0064,04-09-2024,06-09-2024,Cash,5,5,Delivered
ORD48577,CUST04036,PROD0088,08-05-2023,12-05-2023,UPI,2,1,Delivered
ORD48578,CUST03426,PROD0161,03-11-2023,09-11-2023,Cash,3,4,Delivered
ORD48579,CUST00366,PROD0175,09-07-2022,18-07-2022,UPI,3,4,Delivered
ORD48580,CUST01596,PROD0012,25-08-2023,01-09-2023,Cash,2,1,Delivered
ORD48581,CUST01409,PROD0010,04-11-2022,07-11-2022,UPI,5,4,Delivered
ORD48582,CUST01406,PROD0090,12-04-2022,17-04-2022,UPI,3,1,Delivered
ORD48583,CUST03124,PROD0191,26-07-2023,29-07-2023,UPI,4,3,Delivered
ORD48584,CUST00922,PROD0191,26-11-2024,04-12-2024,Card,2,1,Delivered
ORD48585,CUST01785,PROD0118,27-01-2023,04-02-2023,UPI,4,1,Delivered
ORD48586,CUST02395,PROD0166,30-01-2023,04-02-2023,Card,2,4,Delivered
ORD48587,CUST00065,PROD0198,26-02-2022,,UPI,1,4,Returned
ORD48588,CUST00164,PROD0185,13-02-2024,19-02-2024,UPI,3,1,Delivered
ORD48589,CUST00483,PROD0174,09-02-2023,19-02-2023,UPI,4,1,Delivered
